sharpness,exposure,contrast,color_balance,effective_resolution,framing,coherence,rho,p_value,kind
0.14837149152928755,0.06533693997908638,0.35882898414283465,0.013603415100338155,0.021528791278268327,0.2910776334443498,0.10125274452583512,0.5798733634319554,1.0186380618742774e-05,random
0.2150508309910397,0.10186274498896955,0.2169131047135216,0.11139596930006529,0.06271835105503541,0.10232049587355926,0.1897385030778094,0.5797284192484613,1.0250771195802107e-05,random
0.1261251163573264,0.16890317874715527,0.16983627755891104,0.0038876163586872474,0.18214971197649873,0.20975016389501377,0.13934793510640756,0.5797284192484613,1.0250771195802107e-05,random
0.29752741440456776,0.09043961322634825,0.11334791650462994,0.2427654342856002,0.06336447156807423,0.18339736429106235,0.009157785719717138,0.57968010452063,1.0272318172476133e-05,random
0.17701025835895484,0.09012602531126339,0.027812781115339,0.10654821654090303,0.2471172167497098,0.2844884145000215,0.06689708742380834,0.57968010452063,1.0272318172476133e-05,random
0.23163227278411833,0.06901780450895416,0.27831809440732935,0.12503145632241425,0.13550785978461632,0.14189702682519914,0.018595485367368464,0.57968010452063,1.0272318172476133e-05,random
0.11735327191624978,0.16512061265730235,0.11087555986186957,0.007305145483231167,0.2526233286756014,0.2073824190963003,0.13933966230944533,0.5796317897927986,1.0293906998084837e-05,random
0.24928831942378274,0.08566651926005789,0.10535202677458015,0.06185253236102379,0.14354497763367016,0.1030835614663025,0.25121206308058275,0.5796317897927986,1.0293906998084837e-05,random
0.3710330584476196,0.17232855383627282,0.10667031791150909,0.0019601835297290396,0.07562266878315616,0.12245264983431114,0.14993256765740218,0.5795351603371359,1.033721049319063e-05,random
0.20277783180119174,0.07708600106108207,0.07227808027323644,0.048955066035154295,0.27858351941111853,0.2260424168129964,0.0942770846052205,0.5795351603371359,1.033721049319063e-05,random
0.3527410548161304,0.031849004158806274,0.02254284493250602,0.08587610215640763,0.09536210465300612,0.3151244536635189,0.09650443561962455,0.5794385308814731,1.0380682276473224e-05,random
0.397722105108624,0.03971349830028989,0.06997833839492423,0.0662633052473003,0.09713640326632823,0.1440811383795995,0.1851052113029338,0.5794385308814731,1.0380682276473224e-05,random
0.3897783714447833,0.12797945191114257,0.012343481540481928,0.00794725351345373,0.11534158380086551,0.19005567161452833,0.15655418617474479,0.5793902161536418,1.0402481462747927e-05,random
0.33587167034243176,0.05203090706204409,0.2962695770899418,0.1439912801277246,0.017421055089004066,0.13989384968195068,0.014521660606903146,0.5793419014258104,1.0424322945185338e-05,random
0.12013413525241862,0.09768651265306097,0.04699181393496095,0.4286118870187063,0.08699165013462787,0.1802545580377066,0.03932944296851872,0.5793419014258104,1.0424322945185338e-05,random
0.19235621401369635,0.10119499066399197,0.31471933986193473,0.003424948203456069,0.13911649464737516,0.22503674303105187,0.02415126957849399,0.5792935866979791,1.0446206798739372e-05,random
0.33455366779799917,0.019675104257008254,0.20211247153426462,0.13204355657525238,0.06713837624207314,0.07732013784226485,0.1671566857511375,0.5792935866979791,1.0446206798739372e-05,random
0.16096465648081346,0.10644987728595441,0.04269538077857047,0.20422799814175477,0.22852896213990626,0.23650321407880176,0.020629911094198945,0.5792452719701477,1.0468133098483615e-05,random
0.2758259275935483,0.17223198503714812,0.0031916615438430276,0.050451641669657585,0.1640317073544563,0.18985565355050307,0.1444114232508435,0.5791969572423165,1.0490101919611153e-05,random
0.30784254583145204,0.04767550599104428,0.07834758201406888,0.1131919873492501,0.03679760524570717,0.11261624178418152,0.30352853178429606,0.5791003277866537,1.0534167427386453e-05,random
0.06344467546002744,0.22471502130208437,0.01004776118958425,0.011601124331989811,0.16910695137124684,0.3343260994514818,0.18675836689358552,0.579003698330991,1.0578403926005575e-05,random
0.4181539358314788,0.17035201626582228,0.009603231678224732,0.020350049047500225,0.10447838156124839,0.1861457673060076,0.09091661830971795,0.5789070688753283,1.0622812021331675e-05,random
0.3769240488227895,0.046202530538762075,0.1530485808095405,0.10470678881995857,0.10587614917737999,0.12314731905596762,0.09009458277560155,0.5789070688753283,1.0622812021331675e-05,random
0.35677199334452303,0.016040069121896348,0.2954643931359667,0.03580942604356255,0.02821450496900344,0.06015560916435574,0.2075440042206924,0.5789070688753283,1.0622812021331675e-05,random
0.1879807922470734,0.04863464489205589,0.05849047340876469,0.09486730424866138,0.27180879962538185,0.2512164379852039,0.08700154759285886,0.5788587541474969,1.0645080607619328e-05,random
0.561931151927073,0.06381954322168061,0.041703805778321515,0.010283624606961923,0.09065862192683365,0.16604555584884537,0.06555769669028393,0.5787621246918342,1.0689747238219049e-05,random
0.10763429957518353,0.02433780901287981,0.24778162269514298,0.0946466929730204,0.21670194510594107,0.13785235337592597,0.17104527726190624,0.5786171805083401,1.075707197513976e-05,random
0.17743517587733582,0.05761351109500478,0.1796006066331901,0.09263951957900804,0.07988850430377176,0.08344864674151974,0.3293740357701696,0.5786171805083401,1.075707197513976e-05,random
0.13864154767204037,0.18897897506019073,0.11475645710037763,0.038694266419597084,0.20525897438149127,0.20534180139421218,0.10832797797209062,0.5785688657805087,1.0779600471491526e-05,random
0.041557516937886264,0.10453378106783506,0.22050286102924463,0.028627931620270317,0.30472013317515784,0.2385851903929342,0.06147258577667171,0.5785688657805087,1.0779600471491526e-05,random
0.23276950641970334,0.13187141014789397,0.054439551223182496,0.0009914814854731467,0.22446079428345675,0.15841745227945972,0.1970498041608304,0.5785688657805087,1.0779600471491526e-05,random
0.1346788263929433,0.04812316146318777,0.11299916843541441,0.025788311498720386,0.2450513750056609,0.151326575053036,0.28203258215103727,0.5785688657805087,1.0779600471491526e-05,random
0.39549853338136826,0.11889289535798175,0.16201650217201236,0.05757216289629319,0.035756000327575255,0.17474334887293544,0.0555205569918339,0.578472236324846,1.0824788301382028e-05,random
0.3219407953139344,0.022226176325493258,0.2123959651352274,0.10027003510224367,0.15611352186908822,0.15053055646191205,0.0365229497921011,0.578472236324846,1.0824788301382028e-05,random
0.14956235311339475,0.13188569363250188,0.17535203253766765,0.0058040785553683215,0.13532860145890624,0.15773811085059455,0.24432912985156677,0.578472236324846,1.0824788301382028e-05,random
0.4224953548602103,0.07686595059277218,0.07877201015913231,0.0026826159214341223,0.15664724607222624,0.12857260851874205,0.13396421387548282,0.5784239215970146,1.0847447789054193e-05,random
0.02385666279130528,0.11270815055065261,0.20425268387141093,0.07505204252251764,0.09286270840500413,0.3260563423970804,0.1652114094620291,0.5784239215970146,1.0847447789054193e-05,random
0.18584609944907748,0.1446605133269507,0.1411402259516331,0.17940950258081717,0.12269805956807922,0.17918847130025747,0.04705712782318492,0.5783272921413519,1.0892898296104287e-05,random
0.22066610288908645,0.1550007755527903,0.23139358388780643,0.057241609322180975,0.12438646789023389,0.20259058381426218,0.008720876643639896,0.5782306626856892,1.0938524695194115e-05,random
0.10333252690938075,0.08500458808120205,0.11769115363378134,0.32231647239327144,0.03376363326207691,0.1602973955864699,0.1775942301338176,0.5782306626856892,1.0938524695194115e-05,random
0.04086911289408226,0.14633372875811196,0.17087761751410738,0.15930667672787097,0.053048657777291716,0.35291969501513454,0.07664451131340129,0.5781823479578578,1.0961404048376802e-05,random
0.31807365762577505,0.10406575328268533,0.3417205395095787,0.042527854231699046,0.06539683617830949,0.12325664981430377,0.004958709357648489,0.5781340332300265,1.0984327607763314e-05,random
0.3213200678890586,0.13986288885859924,0.10681690683033207,0.003739130568128448,0.12914073111778482,0.1265920958980483,0.17252817883804858,0.5781340332300265,1.0984327607763314e-05,random
0.2051734960995544,0.13551746908965287,0.12234254545995023,0.03203235583661765,0.09903201802131242,0.17341752529512983,0.23248459019778256,0.5779890890465323,1.1053364303643139e-05,random
0.20640307672075298,0.08282094794789381,0.3327018578353526,0.002890186715320455,0.12844340967498588,0.20916013533403152,0.0375803857716626,0.5779890890465323,1.1053364303643139e-05,random
0.09466085179900686,0.28736358500489423,0.05083231899619392,0.033499485357649246,0.0730487517203169,0.43728239299219096,0.023312614129747857,0.5779890890465323,1.1053364303643139e-05,random
0.2130978158716059,0.14731301675240407,0.2290517688021067,0.013838545906312014,0.07126584848392936,0.25674631494081035,0.06868668924283149,0.5779890890465323,1.1053364303643139e-05,random
0.16364163336908696,0.055197250555483246,0.26605777157502225,0.13063990563632316,0.16784257154040547,0.15915120063376317,0.05746966668991571,0.5779407743187011,1.1076465468961139e-05,random
0.3375325667233231,0.09306482759661723,0.010543555700843645,0.06473576832796685,0.06170602794644768,0.13234744715492827,0.3000698065498733,0.5777475154073757,1.1169316890742856e-05,random
0.36183426561016535,0.05980441923668084,0.2702735658206275,0.007240409382635917,0.09564341121278816,0.18485947041047568,0.020344458326626524,0.5776992006795443,1.119264183028746e-05,random
0.09840695242525534,0.11768180227257363,0.16851202212415017,0.023896743281325458,0.15010660104631704,0.15719712616540457,0.28419875268497397,0.5776508859517129,1.121601176149681e-05,random
0.27652105020067147,0.09703708192004092,0.10713268634435966,0.046826745494807066,0.18338117883677246,0.1512905717437254,0.13781068545962302,0.5776025712238815,1.1239426763602444e-05,random
0.013617028567064794,0.1165336980125315,0.26578378306642836,0.03255759454841192,0.022620161963912408,0.4972124808171691,0.051675253024481824,0.5776025712238815,1.1239426763602444e-05,random
0.4312410655731854,0.07236086408824287,0.17171350731483384,0.09422779702356993,0.04610715026211932,0.13103325524662782,0.0533163604914207,0.5775542564960503,1.1262886915960852e-05,random
0.08174368490541621,0.020634546711214372,0.01725597533034825,0.037626032723644474,0.3207569282053337,0.4230918463618373,0.09889098576220576,0.5773126828568935,1.1380867717820959e-05,random
0.2253711768981155,0.023387280971747706,0.3247944873101063,0.007320106104493821,0.21370368742235318,0.1469951966341347,0.058428064659048706,0.5773126828568935,1.1380867717820959e-05,random
0.40487249036839934,0.06882626560469145,0.057394470639653646,0.032964531495435705,0.11036819698423593,0.16792520354035198,0.15764884136723203,0.5772643681290621,1.140460044522412e-05,random
0.5289885804138343,0.10868335973390407,0.08157277227739983,0.003814737265315234,0.01757624241766527,0.15105004308258005,0.10831426480930102,0.5772160534012308,1.1428378881899094e-05,random
0.2370416451284692,0.028507389710853395,0.007967815715592566,0.1472862224095263,0.09557162719974324,0.32665876201725125,0.156966537818564,0.5772160534012308,1.1428378881899094e-05,random
0.3105918987313161,0.09204345037085798,0.027488278033202806,0.040284987298597134,0.13033798285885415,0.13621778566343062,0.2630356170437411,0.577119423945568,1.147607320465265e-05,random
0.2205259410171963,0.0229559486605747,0.06300671572202038,0.0034608253883838223,0.29057142294248406,0.3043928801170062,0.09508626615233452,0.5770227944899053,1.1523951330525816e-05,random
0.08606751792874737,0.2178071852040054,0.14509853842040993,0.012179235900505847,0.03124500686105895,0.4046827973367815,0.10291971834849095,0.5770227944899053,1.1523951330525816e-05,random
0.23143497959220183,0.1427327033018508,0.06290497742067669,0.0278576902036143,0.15822979598296796,0.1479188795692155,0.228920973929473,0.5769744797620739,1.1547959521577752e-05,random
0.2934420245358518,0.06700761449609371,0.027737919377162145,0.00796335143079593,0.12366044927585086,0.1271939995053618,0.35299464137888387,0.57682953557858,1.1620261579591736e-05,random
0.09842992534741074,0.0987243899964689,0.23828701993611417,0.017967735319586387,0.17114435792375077,0.19202468030754982,0.18342189116911933,0.57682953557858,1.1620261579591736e-05,random
0.4253674639719125,0.05557690927045112,0.0642999633663787,0.08053346123503842,0.15012865721273597,0.1688870116610895,0.05520653328239386,0.5767812208507486,1.1644455031405443e-05,random
0.3770463847529581,0.11989073690769836,0.25689843356444786,0.0008680107455012131,0.06220235207265632,0.14479481140958977,0.03829927054714832,0.5767812208507486,1.1644455031405443e-05,random
0.34236710860916664,0.06003849680947911,0.03915040694308997,0.04789186930383512,0.17598167440521828,0.30472745984471766,0.02984298408449335,0.5767812208507486,1.1644455031405443e-05,random
0.2819431447453261,0.2361832460845579,0.0999797118020528,0.032865334193969795,0.04604550092127008,0.23996329522706092,0.06301976702576251,0.5767812208507486,1.1644455031405443e-05,random
0.23764315831424354,0.07162563869361388,0.22631426296823062,0.015163986546998312,0.19304365164008705,0.12298452470484598,0.1332247771319805,0.5767329061229172,1.166869500187193e-05,random
0.12784111086632843,0.2094612203897905,0.0551216656864408,0.012588173801011153,0.2010511004594017,0.2720200199213837,0.1219167088756438,0.5767329061229172,1.166869500187193e-05,random
0.4955819101943565,0.06393363075708504,0.2273260538669389,0.0030299432964067284,0.00592597738256111,0.17745214180978813,0.02675034269286338,0.5766845913950858,1.1692981572633066e-05,random
0.22749971048349735,0.029377528754705094,0.04355196969962852,0.40885679109785095,0.043497189623869385,0.21098381908276392,0.03623299125768475,0.5765879619394231,1.1741694842247814e-05,random
0.27895356015446054,0.13993229722286443,0.08503936991392178,0.044653647667028,0.10123767564335089,0.12775990016574226,0.22242354923263213,0.5765879619394231,1.1741694842247814e-05,random
0.3526372443038627,0.07792700512341075,0.17705614520946594,0.0034193658205407033,0.1071062196004683,0.15437644270515014,0.1274775772371015,0.5764913324837604,1.1790595495957869e-05,random
0.26626383596657444,0.06145765896398237,0.07948970816000413,0.1647197324281832,0.14222045310799036,0.14050429396944536,0.14534431740382023,0.576298073572435,1.1888961588832242e-05,random
0.20635009612141725,0.16949688935303978,0.063289528602269,0.045343513571736375,0.020859817537925148,0.1772489410837745,0.3174112137298377,0.5762014441167722,1.1938428349766476e-05,random
0.4240022882740637,0.021997871312499334,0.20267635200706235,0.11297221121582379,0.05111527774811912,0.11246597425476947,0.07477002518766232,0.5762014441167722,1.1938428349766476e-05,random
0.1441637199641046,0.04093996426897989,0.2506444032651843,0.07953091610634354,0.23299116265335598,0.16756829426912886,0.0841615394729027,0.5762014441167722,1.1938428349766476e-05,random
0.3206063485242532,0.13643953857677557,0.14831050527333164,0.07807698332642475,0.07429740538336226,0.08373227391244402,0.15853694500340856,0.5761531293889408,1.1963232949019085e-05,random
0.3273890425547426,0.10011614087734638,0.2910737834487732,0.013657326526930328,0.1271621316038448,0.11894465320716735,0.02165692178119535,0.5761531293889408,1.1963232949019085e-05,random
0.2882366535626874,0.09859032874337609,0.1262259830378731,0.007817782197453878,0.09950170727200791,0.0805186069141876,0.299108938272414,0.5761048146611095,1.1988085138347421e-05,random
0.28822860840483866,0.14247596837433843,0.05677301927579637,1.1510985309629918e-05,0.3018710511428962,0.19211303316952213,0.018526808647298616,0.5761048146611095,1.1988085138347421e-05,random
0.1885206205758415,0.08968288390780058,0.19883969097196283,0.11937836668522918,0.03898887232469589,0.1405867508198895,0.2240028147145805,0.5760564999332781,1.2012985001078602e-05,random
0.027878613534259262,0.20563600175360766,0.00614793304062543,0.002908253877235262,0.3585592882276039,0.37033449621124465,0.028535413355423752,0.5760081852054468,1.2037932620671156e-05,random
0.24963512408122487,0.15853314097343302,0.15012640639643005,0.07801972745835399,0.07348438222136942,0.15614022341544298,0.13406099545374559,0.5760081852054468,1.2037932620671156e-05,random
0.06434984880824313,0.08568252189416628,0.033282992750217996,0.058107783548675455,0.2572327151122322,0.22304347977932718,0.27830065810713783,0.5759598704776154,1.206292808071434e-05,random
0.17858352195820207,0.13521391373290811,0.15930465503925373,0.010586388482461052,0.12333808945025836,0.17846050302040836,0.2145129283165084,0.575911555749784,1.2087971464929088e-05,random
0.13687945626710157,0.08471022440284333,0.019840380121159937,0.3382137559227982,0.10490589821888302,0.13189798762056879,0.18355229744664514,0.5758632410219527,1.2113062857167268e-05,random
0.29410290449080145,0.08934678327517062,0.0848459287120094,0.1814094225562434,0.10061319824461364,0.1447061513736196,0.10497561134754194,0.5758632410219527,1.2113062857167268e-05,random
0.13399634730779603,0.11712758915243451,0.012876316069371962,0.1522754996756193,0.2558508438775868,0.27602786259045703,0.051845541326734225,0.5758632410219527,1.2113062857167268e-05,random
0.368628489628262,0.05924617258986785,0.16215258141301633,0.00594756032473078,0.09398513526795975,0.11368167379103869,0.19635838698512448,0.5758632410219527,1.2113062857167268e-05,random
0.38256403843200726,0.10044494789047675,0.22574737120312693,0.0036406014277039836,0.08922361543018674,0.14963962688003257,0.048739798736465785,0.5757182968384587,1.2188625922521073e-05,random
0.3635504280395378,0.017870591785318145,0.18281187120578504,0.03144021046939058,0.23159542343722023,0.11251865312918607,0.06021282193356224,0.5756216673827959,1.2239242882763822e-05,random
0.19484471811262735,0.11848245897253332,0.10185834570951248,0.3167598131215787,0.06064680997883061,0.1549953305624438,0.05241252354247373,0.5755733526549646,1.226462409142412e-05,random
0.3048259224508749,0.04555090291494679,0.3506290302094683,0.010490682868306307,0.09262285403720881,0.1586182636648036,0.03726234385439117,0.5755250379271332,1.2290053898769463e-05,random
0.32442649779908556,0.07656877557386374,0.16653545673966536,0.08388445250759463,0.08890445404532885,0.07534676849172754,0.1843335948427344,0.5754284084714705,1.2341059649290284e-05,random
0.28241042095373825,0.1173934285582593,0.08287504429009793,0.1488383963156384,0.023682140754434942,0.07606631843475578,0.26873425069307555,0.5753800937436392,1.23666357626861e-05,random
0.26788537422249237,0.196333372833793,0.007815995576276937,0.04412965163986452,0.2595941732257628,0.19608993787602086,0.028151494625789582,0.5753800937436392,1.23666357626861e-05,random
0.3968026670078564,0.13597649747142607,0.06662879092293938,0.13030660079881087,0.03878378495555652,0.1614916972677852,0.07000996157562572,0.5753800937436392,1.23666357626861e-05,random
0.3334501737583418,0.10795388924554902,0.1106570264160571,0.09714365903263097,0.15682292897656894,0.1654126930097849,0.02855962956106733,0.5752834642879764,1.2417934892300241e-05,random
0.16465647130843653,0.14577233046506505,0.24200361530398481,0.06298422226717064,0.1085618737224582,0.2660848298634071,0.009936657069477873,0.5752834642879764,1.2417934892300241e-05,random
0.12237382622940311,0.01797849978192456,0.02674641316756527,0.08367592847984846,0.21438533291484577,0.28523566919830884,0.24960433022810394,0.575235149560145,1.2443658079540139e-05,random
0.32977317764418335,0.016926049666824906,0.21934585529870002,0.014644730480092424,0.2511912677386832,0.12401038700225231,0.04410853216926377,0.575090205376651,1.2521123159936077e-05,random
0.3029144026527421,0.1375675487441129,0.19398695288261694,0.06973691824291293,0.09012280321128716,0.10532460504630106,0.10034676922002696,0.575090205376651,1.2521123159936077e-05,random
0.1448030991145583,0.10681998714285065,0.07175794677361162,0.2565710026410729,0.22197014777559887,0.17462193918016142,0.023455877372146335,0.575090205376651,1.2521123159936077e-05,random
0.12506022560579624,0.09648303824623358,0.08225985913014155,0.12731489422066739,0.25121259903366805,0.1687608196913175,0.14890856407217568,0.5749452611931569,1.2599033325348475e-05,random
0.18100432863859742,0.21498717690705882,0.11262761079959135,0.0952713987217003,0.16894041572634347,0.20785892646659349,0.01931014274011514,0.5749452611931569,1.2599033325348475e-05,random
0.07006462995794123,0.09033463857087586,0.22728359882272475,0.12905891334275815,0.1905000654421718,0.214470318612204,0.07828783525132432,0.5748969464653255,1.2625102691081115e-05,random
0.3968240972632744,0.04860718864124239,0.025846922974763924,0.004709695129165983,0.09668635643478006,0.3122646143778109,0.11506112517896236,0.5748969464653255,1.2625102691081115e-05,random
0.13461320978586447,0.14828830663234602,0.15031886506052394,0.19513796455769075,0.18058649238369484,0.17129954722937915,0.019755614350500793,0.5748486317374941,1.2651221856423721e-05,random
0.0885590614112933,0.04410666652598383,0.19859932403091574,0.11995942703055133,0.08787589119815122,0.1435819045058943,0.31731772529721025,0.574703687554,1.2729879018694655e-05,random
0.3914240629392873,0.13035606827099194,0.06362681795196404,0.002006489718747661,0.10754020639790365,0.16116197323057452,0.14388438149053087,0.574703687554,1.2729879018694655e-05,random
0.1780790915215377,0.017382906606113937,0.15320090512505594,0.16251879270088293,0.2771338659177688,0.1577784878604132,0.05390595026822753,0.574703687554,1.2729879018694655e-05,random
0.45786207543083635,0.009808294285653338,0.1232125948861738,0.03553376206451894,0.11380048181020369,0.15156318535181476,0.10821960617079922,0.5746553728261687,1.2756198251739574e-05,random
0.2072352996133754,0.045329407995629324,0.07571919694892765,0.3099251397958629,0.11148426745934681,0.12499385778309607,0.12531283040376176,0.5746553728261687,1.2756198251739574e-05,random
0.29877615427485055,0.12864096245863452,0.08822014672725609,0.012276223026104968,0.06405359594971592,0.10130912851370201,0.306723789049736,0.5746553728261687,1.2756198251739574e-05,random
0.16498836149877352,0.06292429773585534,0.023315461539893896,0.12103327118987732,0.17939314240085255,0.22520324885002305,0.22314221678472426,0.5746070580983373,1.2782567719705603e-05,random
0.25409846954897636,0.11209768553610706,0.21749552897170388,0.07548888696068169,0.08666942432146917,0.07405974641355632,0.18009025824750557,0.574558743370506,1.2808987510063398e-05,random
0.3943850909077757,0.06550456040547088,0.13720124468547656,0.004367208416228466,0.12827385338375152,0.09611773928409813,0.17415030291719857,0.5744621139148435,1.286197840852046e-05,random
0.36772675320043996,0.08965935034196153,0.23116379885228244,0.0020260038031023496,0.05630896034205777,0.14924448681446562,0.10387064664569041,0.5744137991870119,1.2888549692244987e-05,random
0.24840885951503622,0.07502270745401055,0.08834028380621921,0.05258454845346409,0.13633838741014323,0.1231112485460518,0.2761939648150751,0.5743171697313492,1.2941844368777117e-05,random
0.2733929218716149,0.060945775417909444,0.12525373218198987,0.026682248640983418,0.1516364350418493,0.10749694826010023,0.2545919385855529,0.574268855003518,1.2968567938033422e-05,random
0.24865515633000135,0.14426899519585631,0.20577796835366485,0.030830593104349078,0.11488138937465064,0.14506162723001503,0.11052427041146283,0.5742205402756866,1.29953424458121e-05,random
0.0753229192716317,0.10073442996005444,0.18864271298832108,0.08985392693836547,0.3251495531841218,0.2081089690492756,0.012187488608230006,0.5742205402756866,1.29953424458121e-05,random
0.20082381989978437,0.15544114847975815,0.15097898071049345,0.14397924711061685,0.18619198439952253,0.132422499479709,0.030162319920115793,0.5741722255478553,1.3022167980681455e-05,random
0.4127810786732864,0.11587185051399854,0.045759879469772086,0.09696625801809203,0.08144586539590262,0.14702811129120041,0.10014695663774811,0.5741722255478553,1.3022167980681455e-05,random
0.14841029742917558,0.023772700241553073,0.0933469446916139,0.10040319919054047,0.32661419849851414,0.22346016534131935,0.08399249460728361,0.5741722255478553,1.3022167980681455e-05,random
0.2676048743474452,0.06563443220952538,0.1643018827008421,0.00010048356861370006,0.11934361579425554,0.08180159970179464,0.3012131116775233,0.5740755960921925,1.3075972486658844e-05,random
0.3175767839771537,0.0388625836933607,0.10163659720486323,0.0034311518321023756,0.15185085945427046,0.15889050000937122,0.22775152382887834,0.5740755960921925,1.3075972486658844e-05,random
0.5025791095555073,0.0702081081215661,0.09322946321107276,0.14096002620514161,0.01753167070672717,0.111912783262788,0.06357883893719689,0.5740272813643612,1.3102951635595288e-05,random
0.2963253358686755,0.08731472133312565,0.2908102883164794,0.0297163222379708,0.15949744174476355,0.09897669965297472,0.037359190846010276,0.5738823371808671,1.318419773608107e-05,random
0.3667801550560171,0.08406724357099832,0.11968178614448462,0.017124782153001915,0.20980191303598952,0.1633971490216868,0.03914697101782166,0.5738340224530357,1.3211382952135776e-05,random
0.3256533919423981,0.09700401177226667,0.08032738893850126,0.10585654088410383,0.05463816977512244,0.10318754357534196,0.23333295311226587,0.5737857077252043,1.3238619908818811e-05,random
0.19553158553753808,0.052428753814954654,0.10228051730681773,0.05354651424126603,0.3377501603488271,0.21502384593840285,0.0434386228121936,0.573737392997373,1.3265908695948436e-05,random
0.586020245177595,0.03464947197873573,0.047381037098237704,0.09638470221964908,0.01625061368100693,0.20948691193506283,0.009827017909712698,0.573737392997373,1.3265908695948436e-05,random
0.11900514438785022,0.14966452933775196,0.05978250732803822,0.014970592060334907,0.26039490328598164,0.1907960503985031,0.20538627320154001,0.5736890782695416,1.3293249403483053e-05,random
0.30130593240645065,0.08769977426094891,0.15145160733179197,0.009701337840890863,0.1439797425755129,0.09582533045778585,0.210036275126619,0.5736890782695416,1.3293249403483053e-05,random
0.35607038058533846,0.04557376262696838,0.2318446885040954,0.14535135862124862,0.09992399509721989,0.0826242008788414,0.03861161368628779,0.5735924488138789,1.3348086940299632e-05,random
0.19278176021824173,0.15326236038610597,0.06226914679934336,0.13748357034097333,0.13135881034207775,0.20756549660023624,0.11527885531302168,0.5735924488138789,1.3348086940299632e-05,random
0.32042837798904755,0.109476228670546,0.12575890602675627,0.08738446645291638,0.10794061699812488,0.098173196995024,0.150838206867585,0.5734958193582161,1.3403133241737863e-05,random
0.09896522771742353,0.03702254391372292,0.22957000920918144,0.07153986842734668,0.18619556538471857,0.14061450515318338,0.2360922801944234,0.5734958193582161,1.3403133241737863e-05,random
0.32354286531919746,0.02516872323776302,0.11587956231232788,0.13661299181672276,0.12067565733531647,0.06910567828071697,0.20901452169795534,0.5734958193582161,1.3403133241737863e-05,random
0.21016694361265734,0.033943439763971635,0.1279609279768615,0.14811017209080268,0.13956347121237955,0.09619012963618571,0.24406491570714153,0.5734958193582161,1.3403133241737863e-05,random
0.332379170621589,0.1505135219912233,0.11326830898932778,0.10412032540678458,0.06534260039873575,0.07740572823373883,0.15697034435860097,0.5734475046303849,1.3430734905576158e-05,random
0.35412047082620085,0.18155874085314697,0.032593500890319684,0.16588046977362406,0.06334234493892692,0.16902239762632598,0.03348207509145552,0.5733508751747222,1.3486095713496557e-05,random
0.26438968894363946,0.04305041804752287,0.33683022006330376,0.009506065197248361,0.13071577985847482,0.1933991042432938,0.022108723646516948,0.5733508751747222,1.3486095713496557e-05,random
0.31117112937650054,0.03414212275002756,0.06381568885911035,0.1307732146599725,0.17988743679115843,0.26405845446056403,0.01615195310266668,0.5733508751747222,1.3486095713496557e-05,random
0.11765124712348755,0.04062259172626222,0.26886477132731584,0.06298520768006377,0.12408096885956096,0.1351403169518895,0.25065489633142024,0.5732059309912281,1.356953199223914e-05,random
0.10961582844964965,0.0574100656250942,0.15362360061243902,0.2472501327839372,0.09224780985103039,0.10687813398900946,0.23297442868884005,0.5732059309912281,1.356953199223914e-05,random
0.0784268339323359,0.12075650458553074,0.11484525520962136,0.0269155153930428,0.14347637810022243,0.14735207894988941,0.36822743382935724,0.5731576162633967,1.359744980164176e-05,random
0.3875216326557008,0.06954178309849697,0.015400241768798414,0.04213609388156828,0.05655034622004448,0.29847435062533717,0.13037555175005394,0.5731576162633967,1.359744980164176e-05,random
0.19710850230275634,0.03426793390153792,0.0548468235483276,0.3140792324465594,0.07080629716142942,0.13324131610679318,0.19564989453259624,0.5731093015355654,1.3625420621921363e-05,random
0.2337292975200513,0.14823419605934526,0.2458613526397873,0.1482209390636236,0.041804997886757865,0.17341781726679573,0.008731399563639063,0.5731093015355654,1.3625420621921363e-05,random
0.5839334223798011,0.06648827312633987,0.07025685037155363,0.0006194074147965624,0.1376158452158335,0.13426332459875767,0.0068228768929175145,0.573060986807734,1.3653444544870668e-05,random
0.20479625643821275,0.20633506022977294,0.08308950447378885,0.007519184222029625,0.2415309056198324,0.20093215645907714,0.0557969325572862,0.573060986807734,1.3653444544870668e-05,random
0.37213509241573084,0.05286849818780818,0.21975607534085798,0.1015203005870111,0.07552905567510088,0.06505784404622857,0.11313313374726258,0.5730126720799026,1.3681521662425268e-05,random
0.37014163217200274,0.08993787325869121,0.3137614940739157,0.00543634428915426,0.03564306859991018,0.14734667394282014,0.037732913663505785,0.5729643573520712,1.3709652066663198e-05,random
0.31848823497804263,0.056745512225118276,0.18246420393346355,0.17615269419929802,0.09501454672012646,0.11382423775973464,0.05731057018421637,0.5729643573520712,1.3709652066663198e-05,random
0.22336560359727842,0.19560894813244273,0.0861633147647789,0.201497277567115,0.06167792433079938,0.15847522752250512,0.07321170408508028,0.5729643573520712,1.3709652066663198e-05,random
0.17674372956956846,0.2011253348045656,0.1681827524109592,0.012318238275344142,0.11590402140218595,0.24814428020841484,0.07758164332896189,0.5729643573520712,1.3709652066663198e-05,random
0.4611558320271554,0.10150947576096538,0.11250761506124016,0.02600542674708185,0.07528394284426503,0.1837868519759018,0.03975085558339048,0.5728677278964085,1.3766073104215718e-05,random
